Data item name,Description,Form name,Theme,Theme_count,Theme_group
RO5_envdsp_run_exp,Running expenses - Waste disposal,RO5,envdsp,7,Environment
RO5_envdsp_tot_exp,Total expenditure - Waste disposal,RO5,envdsp,7,Environment
RO5_envdsp_sfc,"Sales, Fees and Charges - Waste disposal",RO5,envdsp,7,Environment
RO5_envdsp_oth_inc,Other income - Waste disposal,RO5,envdsp,7,Environment
RO5_envdsp_tot_inc,Total income - Waste disposal,RO5,envdsp,7,Environment
RO5_envdsp_net_cur_exp,NET current expenditure - Waste disposal,RO5,envdsp,7,Environment
RO5_envtrd_empl,Employees - Trade waste,RO5,envtrd,7,Environment
RO5_envtrd_run_exp,Running expenses - Trade waste,RO5,envtrd,7,Environment
RO5_envtrd_tot_exp,Total expenditure - Trade waste,RO5,envtrd,7,Environment
RO5_envtrd_sfc,"Sales, Fees and Charges - Trade waste",RO5,envtrd,7,Environment
RO5_envtrd_oth_inc,Other income - Trade waste,RO5,envtrd,7,Environment
RO5_envtrd_tot_inc,Total income - Trade waste,RO5,envtrd,7,Environment
RO5_envtrd_net_cur_exp,NET current expenditure - Trade waste,RO5,envtrd,7,Environment
RO5_envrcy_empl,Employees - Recycling,RO5,envrcy,7,Environment
RO5_envrcy_run_exp,Running expenses - Recycling,RO5,envrcy,7,Environment
RO5_envrcy_tot_exp,Total expenditure - Recycling,RO5,envrcy,7,Environment
RO5_envrcy_sfc,"Sales, Fees and Charges - Recycling",RO5,envrcy,7,Environment
RO5_envrcy_oth_inc,Other income - Recycling,RO5,envrcy,7,Environment
RO5_envrcy_tot_inc,Total income - Recycling,RO5,envrcy,7,Environment
RO5_envrcy_net_cur_exp,NET current expenditure - Recycling,RO5,envrcy,7,Environment
RO5_envmin_empl,Employees - Waste minimisation,RO5,envmin,7,Environment
RO5_envmin_run_exp,Running expenses - Waste minimisation,RO5,envmin,7,Environment
RO5_envmin_tot_exp,Total expenditure - Waste minimisation,RO5,envmin,7,Environment
RO5_envmin_sfc,"Sales, Fees and Charges - Waste minimisation",RO5,envmin,7,Environment
RO5_envmin_oth_inc,Other income - Waste minimisation,RO5,envmin,7,Environment
RO5_envmin_tot_inc,Total income - Waste minimisation,RO5,envmin,7,Environment
RO5_envmin_net_cur_exp,NET current expenditure - Waste minimisation,RO5,envmin,7,Environment
RO5_envclm_empl,Employees - Climate change costs,RO5,envclm,7,Environment
RO5_envclm_run_exp,Running expenses - Climate change costs,RO5,envclm,7,Environment
RO5_envclm_tot_exp,Total expenditure - Climate change costs,RO5,envclm,7,Environment
RO5_envclm_sfc,"Sales, Fees and Charges - Climate change costs",RO5,envclm,7,Environment
RO5_envclm_oth_inc,Other income - Climate change costs,RO5,envclm,7,Environment
RO5_envclm_tot_inc,Total income - Climate change costs,RO5,envclm,7,Environment
RO5_envclm_net_cur_exp,NET current expenditure - Climate change costs,RO5,envclm,7,Environment
RO5_envtot_empl,Employees - TOTAL ENVIRONMENTAL AND REGULATORY SERVICES,RO5,envtot,7,Environment
RO5_envtot_run_exp,Running expenses - TOTAL ENVIRONMENTAL AND REGULATORY SERVICES,RO5,envtot,7,Environment
RO5_envtot_tot_exp,Total expenditure - TOTAL ENVIRONMENTAL AND REGULATORY SERVICES,RO5,envtot,7,Environment
RO5_envtot_sfc,"Sales, Fees and Charges - TOTAL ENVIRONMENTAL AND REGULATORY SERVICES",RO5,envtot,7,Environment
RO5_envtot_oth_inc,Other income - TOTAL ENVIRONMENTAL AND REGULATORY SERVICES,RO5,envtot,7,Environment
RO5_envtot_tot_inc,Total income - TOTAL ENVIRONMENTAL AND REGULATORY SERVICES,RO5,envtot,7,Environment
RO5_envtot_net_cur_exp,NET current expenditure - TOTAL ENVIRONMENTAL AND REGULATORY SERVICES,RO5,envtot,7,Environment
RO5_planbld_empl,Employees - Building control,RO5,planbld,7,Planning & Development
RO5_planbld_run_exp,Running expenses - Building control,RO5,planbld,7,Planning & Development
RO5_planbld_tot_exp,Total expenditure - Building control,RO5,planbld,7,Planning & Development
RO5_planbld_sfc,"Sales, Fees and Charges - Building control",RO5,planbld,7,Planning & Development
RO5_planbld_oth_inc,Other income - Building control,RO5,planbld,7,Planning & Development
RO5_planbld_tot_inc,Total income - Building control,RO5,planbld,7,Planning & Development
RO5_planbld_net_cur_exp,NET current expenditure - Building control,RO5,planbld,7,Planning & Development
RO5_plandvl_empl,Employees - Development control,RO5,plandvl,7,Planning & Development
RO5_plandvl_run_exp,Running expenses - Development control,RO5,plandvl,7,Planning & Development
RO5_plandvl_tot_exp,Total expenditure - Development control,RO5,plandvl,7,Planning & Development
RO5_plandvl_sfc,"Sales, Fees and Charges - Development control",RO5,plandvl,7,Planning & Development
RO5_plandvl_oth_inc,Other income - Development control,RO5,plandvl,7,Planning & Development
RO5_plandvl_tot_inc,Total income - Development control,RO5,plandvl,7,Planning & Development
RO5_plandvl_net_cur_exp,NET current expenditure - Development control,RO5,plandvl,7,Planning & Development
RO5_planplc_cns_lst_bld_empl,Employees - Conservation and listed buildings planning policy,RO5,planplc,14,Planning & Development
RO5_planplc_cns_lst_bld_run_exp,Running expenses - Conservation and listed buildings planning policy,RO5,planplc,14,Planning & Development
RO5_planplc_cns_lst_bld_tot_exp,Total expenditure - Conservation and listed buildings planning policy,RO5,planplc,14,Planning & Development
RO5_planplc_cns_lst_bld_sfc,"Sales, Fees and Charges - Conservation and listed buildings planning policy",RO5,planplc,14,Planning & Development
RO5_planplc_cns_lst_bld_oth_inc,Other income - Conservation and listed buildings planning policy,RO5,planplc,14,Planning & Development
RO5_planplc_cns_lst_bld_tot_inc,Total income - Conservation and listed buildings planning policy,RO5,planplc,14,Planning & Development
RO5_planplc_cns_lst_bld_net_cur_exp,NET current expenditure - Conservation and listed buildings planning policy,RO5,planplc,14,Planning & Development
RO5_planplc_oth_empl,Employees - Other planning policy,RO5,planplc,14,Planning & Development
RO5_planplc_oth_run_exp,Running expenses - Other planning policy,RO5,planplc,14,Planning & Development
RO5_planplc_oth_tot_exp,Total expenditure - Other planning policy,RO5,planplc,14,Planning & Development
RO5_planplc_oth_sfc,"Sales, Fees and Charges - Other planning policy",RO5,planplc,14,Planning & Development
RO5_planplc_oth_oth_inc,Other income - Other planning policy,RO5,planplc,14,Planning & Development
RO5_planplc_oth_tot_inc,Total income - Other planning policy,RO5,planplc,14,Planning & Development
RO5_planplc_oth_net_cur_exp,NET current expenditure - Other planning policy,RO5,planplc,14,Planning & Development
RO5_planenv_empl,Employees - Environmental initiatives,RO5,planenv,7,Planning & Development
RO5_planenv_run_exp,Running expenses - Environmental initiatives,RO5,planenv,7,Planning & Development
RO5_planenv_tot_exp,Total expenditure - Environmental initiatives,RO5,planenv,7,Planning & Development
RO5_planenv_sfc,"Sales, Fees and Charges - Environmental initiatives",RO5,planenv,7,Planning & Development
RO5_planenv_oth_inc,Other income - Environmental initiatives,RO5,planenv,7,Planning & Development
RO5_planenv_tot_inc,Total income - Environmental initiatives,RO5,planenv,7,Planning & Development
RO5_planenv_net_cur_exp,NET current expenditure - Environmental initiatives,RO5,planenv,7,Planning & Development
RO5_planecndev_empl,Employees - Economic development,RO5,planecndev,7,Planning & Development
RO5_planecndev_run_exp,Running expenses - Economic development,RO5,planecndev,7,Planning & Development
RO5_planecndev_tot_exp,Total expenditure - Economic development,RO5,planecndev,7,Planning & Development
RO5_planecndev_sfc,"Sales, Fees and Charges - Economic development",RO5,planecndev,7,Planning & Development
RO5_planecndev_oth_inc,Other income - Economic development,RO5,planecndev,7,Planning & Development
RO5_planecndev_tot_inc,Total income - Economic development,RO5,planecndev,7,Planning & Development
RO5_planecndev_net_cur_exp,NET current expenditure - Economic development,RO5,planecndev,7,Planning & Development
RO5_planecnrsr_empl,Employees - Economic research,RO5,planecnrsr,7,Planning & Development
RO5_planecnrsr_run_exp,Running expenses - Economic research,RO5,planecnrsr,7,Planning & Development
RO5_planecnrsr_tot_exp,Total expenditure - Economic research,RO5,planecnrsr,7,Planning & Development
RO5_planecnrsr_sfc,"Sales, Fees and Charges - Economic research",RO5,planecnrsr,7,Planning & Development
RO5_planecnrsr_oth_inc,Other income - Economic research,RO5,planecnrsr,7,Planning & Development
RO5_planecnrsr_tot_inc,Total income - Economic research,RO5,planecnrsr,7,Planning & Development
RO5_planecnrsr_net_cur_exp,NET current expenditure - Economic research,RO5,planecnrsr,7,Planning & Development
RO5_planbsn_empl,Employees - Business support,RO5,planbsn,7,Planning & Development
RO5_planbsn_run_exp,Running expenses - Business support,RO5,planbsn,7,Planning & Development
RO5_planbsn_tot_exp,Total expenditure - Business support,RO5,planbsn,7,Planning & Development
RO5_planbsn_sfc,"Sales, Fees and Charges - Business support",RO5,planbsn,7,Planning & Development
RO5_planbsn_oth_inc,Other income - Business support,RO5,planbsn,7,Planning & Development
RO5_planbsn_tot_inc,Total income - Business support,RO5,planbsn,7,Planning & Development
RO5_planbsn_net_cur_exp,NET current expenditure - Business support,RO5,planbsn,7,Planning & Development
RO5_plancmm_empl,Employees - Community development,RO5,plancmm,7,Planning & Development
RO5_plancmm_run_exp,Running expenses - Community development,RO5,plancmm,7,Planning & Development
RO5_plancmm_tot_exp,Total expenditure - Community development,RO5,plancmm,7,Planning & Development
RO5_plancmm_sfc,"Sales, Fees and Charges - Community development",RO5,plancmm,7,Planning & Development
RO5_plancmm_oth_inc,Other income - Community development,RO5,plancmm,7,Planning & Development
RO5_plancmm_tot_inc,Total income - Community development,RO5,plancmm,7,Planning & Development
RO5_plancmm_net_cur_exp,NET current expenditure - Community development,RO5,plancmm,7,Planning & Development
RO5_plantot_empl,Employees - TOTAL PLANNING AND DEVELOPMENT SERVICES,RO5,plantot,7,Planning & Development
RO5_plantot_run_exp,Running expenses - TOTAL PLANNING AND DEVELOPMENT SERVICES,RO5,plantot,7,Planning & Development
RO5_plantot_tot_exp,Total expenditure - TOTAL PLANNING AND DEVELOPMENT SERVICES,RO5,plantot,7,Planning & Development
RO5_plantot_sfc,"Sales, Fees and Charges - TOTAL PLANNING AND DEVELOPMENT SERVICES",RO5,plantot,7,Planning & Development
RO5_plantot_oth_inc,Other income - TOTAL PLANNING AND DEVELOPMENT SERVICES,RO5,plantot,7,Planning & Development
RO5_plantot_tot_inc,Total income - TOTAL PLANNING AND DEVELOPMENT SERVICES,RO5,plantot,7,Planning & Development
RO5_plantot_net_cur_exp,NET current expenditure - TOTAL PLANNING AND DEVELOPMENT SERVICES,RO5,plantot,7,Planning & Development
RO5_culenvplantot_empl,"Employees - TOTAL CULTURAL, ENVIRONMENTAL, REGULATORY AND PLANNING SERVICES",RO5,culenvplantot,7,Culture
RO5_culenvplantot_run_exp,"Running expenses - TOTAL CULTURAL, ENVIRONMENTAL, REGULATORY AND PLANNING SERVICES",RO5,culenvplantot,7,Culture
RO5_culenvplantot_tot_exp,"Total expenditure - TOTAL CULTURAL, ENVIRONMENTAL, REGULATORY AND PLANNING SERVICES",RO5,culenvplantot,7,Culture
RO5_culenvplantot_sfc,"Sales, Fees and Charges - TOTAL CULTURAL, ENVIRONMENTAL, REGULATORY AND PLANNING SERVICES",RO5,culenvplantot,7,Culture
RO5_culenvplantot_oth_inc,"Other income - TOTAL CULTURAL, ENVIRONMENTAL, REGULATORY AND PLANNING SERVICES",RO5,culenvplantot,7,Culture
RO5_culenvplantot_tot_inc,"Total income - TOTAL CULTURAL, ENVIRONMENTAL, REGULATORY AND PLANNING SERVICES",RO5,culenvplantot,7,Culture
RO5_culenvplantot_net_cur_exp,"NET current expenditure - TOTAL CULTURAL, ENVIRONMENTAL, REGULATORY AND PLANNING SERVICES",RO5,culenvplantot,7,Culture
RO5_culsvmem_run_exp,Cultural and related services - memorandum item 'of which agency staff costs',RO5,culsvmem,1,Culture
RO5_envsvmem_run_exp,Environmental and regulatory services - memorandum item 'of which agency staff costs',RO5,envsvmem,1,Environment
RO5_plansvmem_run_exp,Planning and development services - memorandum item 'of which agency staff costs',RO5,plansvmem,1,Planning & Development
RO5_culenvplantotmem_run_exp,"Total cultural, environmental, regulatory and planning services - memorandum item 'of which agency staff costs'",RO5,culenvplantotmem,1,Culture
RO6_poltot_empl,Employees - TOTAL POLICE SERVICES,RO6,poltot,7,Police
RO6_poltot_run_exp,Running expenses - TOTAL POLICE SERVICES,RO6,poltot,7,Police
RO6_poltot_tot_exp,Total expenditure - TOTAL POLICE SERVICES,RO6,poltot,7,Police
RO6_poltot_sfc,"Sales, Fees and Charges - TOTAL POLICE SERVICES",RO6,poltot,7,Police
RO6_poltot_oth_inc,Other income - TOTAL POLICE SERVICES,RO6,poltot,7,Police
RO6_poltot_tot_inc,Total income - TOTAL POLICE SERVICES,RO6,poltot,7,Police
RO6_poltot_net_cur_exp,NET current expenditure - TOTAL POLICE SERVICES,RO6,poltot,7,Police
RO6_frs_cmm_fs_empl,Employees - Community fire safety,RO6,frs,29,Fire & Rescue
RO6_frs_cmm_fs_run_exp,Running expenses - Community fire safety,RO6,frs,29,Fire & Rescue
RO6_frs_cmm_fs_tot_exp,Total expenditure - Community fire safety,RO6,frs,29,Fire & Rescue
RO6_frs_cmm_fs_sfc,"Sales, Fees and Charges - Community fire safety",RO6,frs,29,Fire & Rescue
RO6_frs_cmm_fs_oth_inc,Other income - Community fire safety,RO6,frs,29,Fire & Rescue
RO6_frs_cmm_fs_tot_inc,Total income - Community fire safety,RO6,frs,29,Fire & Rescue
RO6_frs_cmm_fs_net_cur_exp,NET current expenditure - Community fire safety,RO6,frs,29,Fire & Rescue
RO6_frs_ffr_opr_empl,Employees - Fire fighting and rescue operations,RO6,frs,29,Fire & Rescue
RO6_frs_ffr_opr_run_exp,Running expenses - Fire fighting and rescue operations,RO6,frs,29,Fire & Rescue
RO6_frs_ffr_opr_tot_exp,Total expenditure - Fire fighting and rescue operations,RO6,frs,29,Fire & Rescue
RO6_frs_ffr_opr_sfc,"Sales, Fees and Charges - Fire fighting and rescue operations",RO6,frs,29,Fire & Rescue
RO6_frs_ffr_opr_oth_inc,Other income - Fire fighting and rescue operations,RO6,frs,29,Fire & Rescue
RO6_frs_ffr_opr_tot_inc,Total income - Fire fighting and rescue operations,RO6,frs,29,Fire & Rescue
RO6_frs_ffr_opr_net_cur_exp,NET current expenditure - Fire fighting and rescue operations,RO6,frs,29,Fire & Rescue
RO6_frs_frs_emr_pln_empl,Employees - Fire and rescue service emergency planning and civil defence,RO6,frs,29,Fire & Rescue
RO6_frs_frs_emr_pln_run_exp,Running expenses - Fire and rescue service emergency planning and civil defence,RO6,frs,29,Fire & Rescue
RO6_frs_frs_emr_pln_tot_exp,Total expenditure - Fire and rescue service emergency planning and civil defence,RO6,frs,29,Fire & Rescue
RO6_frs_frs_emr_pln_sfc,"Sales, Fees and Charges - Fire and rescue service emergency planning and civil defence",RO6,frs,29,Fire & Rescue
RO6_frs_frs_emr_pln_oth_inc,Other income - Fire and rescue service emergency planning and civil defence,RO6,frs,29,Fire & Rescue
RO6_frs_frs_emr_pln_tot_inc,Total income - Fire and rescue service emergency planning and civil defence,RO6,frs,29,Fire & Rescue
RO6_frs_frs_emr_pln_net_cur_exp,NET current expenditure - Fire and rescue service emergency planning and civil defence,RO6,frs,29,Fire & Rescue
RO6_frstot_empl,Employees - TOTAL FIRE AND RESCUE SERVICES,RO6,frstot,7,Fire & Rescue
RO6_frstot_run_exp,Running expenses - TOTAL FIRE AND RESCUE SERVICES,RO6,frstot,7,Fire & Rescue
RO6_frstot_tot_exp,Total expenditure - TOTAL FIRE AND RESCUE SERVICES,RO6,frstot,7,Fire & Rescue
RO6_frstot_sfc,"Sales, Fees and Charges - TOTAL FIRE AND RESCUE SERVICES",RO6,frstot,7,Fire & Rescue
RO6_frstot_oth_inc,Other income - TOTAL FIRE AND RESCUE SERVICES,RO6,frstot,7,Fire & Rescue
RO6_frstot_tot_inc,Total income - TOTAL FIRE AND RESCUE SERVICES,RO6,frstot,7,Fire & Rescue
RO6_frstot_net_cur_exp,NET current expenditure - TOTAL FIRE AND RESCUE SERVICES,RO6,frstot,7,Fire & Rescue
RO6_cencrp_empl,Employees - CORPORATE AND DEMOCRATIC CORE,RO6,cencrp,7,Central Services
RO6_cencrp_run_exp,Running expenses - CORPORATE AND DEMOCRATIC CORE,RO6,cencrp,7,Central Services
RO6_cencrp_tot_exp,Total expenditure - CORPORATE AND DEMOCRATIC CORE,RO6,cencrp,7,Central Services
RO6_cencrp_sfc,"Sales, Fees and Charges - CORPORATE AND DEMOCRATIC CORE",RO6,cencrp,7,Central Services
RO6_cencrp_oth_inc,Other income - CORPORATE AND DEMOCRATIC CORE,RO6,cencrp,7,Central Services
RO6_cencrp_tot_inc,Total income - CORPORATE AND DEMOCRATIC CORE,RO6,cencrp,7,Central Services
RO6_cencrp_net_cur_exp,NET current expenditure - CORPORATE AND DEMOCRATIC CORE,RO6,cencrp,7,Central Services
RO6_centax_cll_empl,Employees - Council tax collection,RO6,centax,7,Central Services
RO6_centax_cll_run_exp,Running expenses - Council tax collection,RO6,centax,7,Central Services
RO6_centax_cll_tot_exp,Total expenditure - Council tax collection,RO6,centax,7,Central Services
RO6_centax_cll_sfc,"Sales, Fees and Charges - Council tax collection",RO6,centax,7,Central Services
RO6_centax_cll_oth_inc,Other income - Council tax collection,RO6,centax,7,Central Services
RO6_centax_cll_tot_inc,Total income - Council tax collection,RO6,centax,7,Central Services
RO6_centax_cll_net_cur_exp,NET current expenditure - Council tax collection,RO6,centax,7,Central Services
RO6_centaxdsc_prm_pym_empl,Employees - Council tax discounts for prompt payment,RO6,centaxdsc,14,Central Services
RO6_centaxdsc_prm_pym_run_exp,Running expenses - Council tax discounts for prompt payment,RO6,centaxdsc,14,Central Services
RO6_centaxdsc_prm_pym_tot_exp,Total expenditure - Council tax discounts for prompt payment,RO6,centaxdsc,14,Central Services
RO6_centaxdsc_prm_pym_sfc,"Sales, Fees and Charges - Council tax discounts for prompt payment",RO6,centaxdsc,14,Central Services
RO6_centaxdsc_prm_pym_oth_inc,Other income - Council tax discounts for prompt payment,RO6,centaxdsc,14,Central Services
RO6_centaxdsc_prm_pym_tot_inc,Total income - Council tax discounts for prompt payment,RO6,centaxdsc,14,Central Services
RO6_centaxdsc_prm_pym_net_cur_exp,NET current expenditure - Council tax discounts for prompt payment,RO6,centaxdsc,14,Central Services
RO6_centaxdsc_empl,Employees - Council tax discounts locally funded,RO6,centaxdsc,14,Central Services
RO6_centaxdsc_run_exp,Running expenses - Council tax discounts locally funded,RO6,centaxdsc,14,Central Services
